image_id,file_name,source_key,source_file,topic,image_type,roles,status,width,height,media_ref,source_anchor,caption,nearby_text,linking_bucket,related_section,notes
img_0080,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_023.png,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,309,127,media/image23.png,"В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ.","В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ.","в щите клиента все перемычки и отходящие провода на нагрузку затянуты и держатся крепко, нет межфазных замыканий. Запуск системы начинается с включения инвертора, т.к. инвертор в режиме ИБП работает от АКБ. В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ. Затем, войдя в меню инвертора (см. документацию на конкретный прибор), необходимо установить требуемые параметры: суммарный зарядный ток – суммарный ток заряда от солнца и от сети;",candidate_for_linking,installation_process,Installation process visuals.
img_0081,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_024.jpeg,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,1440,1014,media/image24.jpeg,"В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ.","В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ.","в щите клиента все перемычки и отходящие провода на нагрузку затянуты и держатся крепко, нет межфазных замыканий. Запуск системы начинается с включения инвертора, т.к. инвертор в режиме ИБП работает от АКБ. В случае работы инвертора совместно с литиевым АКБ настенного исполнения, перед включением инвертора нужно включить АКБ. Затем, войдя в меню инвертора (см. документацию на конкретный прибор), необходимо установить требуемые параметры: суммарный зарядный ток – суммарный ток заряда от солнца и от сети;",candidate_for_linking,installation_process,Installation process visuals.
img_0082,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_025.png,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,360,346,media/image25.png,"После того как были произведены настройки, система готова к работе.","После того как были произведены настройки, система готова к работе.","Предположим, что с той же группой АКБ используется не один, а два инвертора, работающие параллельно, тогда суммарный ток заряда (а мы уже знаем что это 20А), делится на два инвертора и устанавливается на каждом инверторе по 10А, что в сумме дает 20А. После того как были произведены настройки, система готова к работе. Включаем автоматический двухполюсный выключатель в байпасном щите, тем самым подаем питание на инвертор из сети. Инвертор переключается на сеть и начинает заряжать АКБ установленным током, величину которого мы проверяем измерительными клещами. При этом нагрузка (группа резерва) еще питается напрямую от сети. Осталось переключить байпас в положение «от инвертора», тем самым пере...",candidate_for_linking,installation_process,Installation process visuals.
img_0083,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_026.png,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,522,192,media/image26.png,"После того как были произведены настройки, система готова к работе.","После того как были произведены настройки, система готова к работе.","Предположим, что с той же группой АКБ используется не один, а два инвертора, работающие параллельно, тогда суммарный ток заряда (а мы уже знаем что это 20А), делится на два инвертора и устанавливается на каждом инверторе по 10А, что в сумме дает 20А. После того как были произведены настройки, система готова к работе. Включаем автоматический двухполюсный выключатель в байпасном щите, тем самым подаем питание на инвертор из сети. Инвертор переключается на сеть и начинает заряжать АКБ установленным током, величину которого мы проверяем измерительными клещами. При этом нагрузка (группа резерва) еще питается напрямую от сети. Осталось переключить байпас в положение «от инвертора», тем самым пере...",candidate_for_linking,installation_process,Installation process visuals.
img_0084,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_027.png,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,284,260,media/image27.png,"Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание...","Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание...","Включаем автоматический двухполюсный выключатель в байпасном щите, тем самым подаем питание на инвертор из сети. Инвертор переключается на сеть и начинает заряжать АКБ установленным током, величину которого мы проверяем измерительными клещами. При этом нагрузка (группа резерва) еще питается напрямую от сети. Осталось переключить байпас в положение «от инвертора», тем самым переключив питание резервной группы на инвертор. Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание внешней сети). Система должна мгновенно подать питание от АКБ на резервную группу.",candidate_for_linking,installation_process,Installation process visuals.
img_0085,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9__img_028.jpeg,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9,ЭЛК_3_Базовые_знания_Описание_этапов_монтажа_ред1_9.docx,installation_process,diagram,installer|electrician,raw_extracted|needs_classification,1535,1072,media/image28.jpeg,"Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание...","Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание...","Включаем автоматический двухполюсный выключатель в байпасном щите, тем самым подаем питание на инвертор из сети. Инвертор переключается на сеть и начинает заряжать АКБ установленным током, величину которого мы проверяем измерительными клещами. При этом нагрузка (группа резерва) еще питается напрямую от сети. Осталось переключить байпас в положение «от инвертора», тем самым переключив питание резервной группы на инвертор. Последним этапом в наладке системы является проверка ее работоспособности. Для этого отключаем вводной автомат, имитируя аварию (пропадание внешней сети). Система должна мгновенно подать питание от АКБ на резервную группу.",candidate_for_linking,installation_process,Installation process visuals.
img_0086,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_001.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,664,816,media/image1.png,Необходимо разобраться в схеме электрощита и понять его схему следующим образом:,Необходимо разобраться в схеме электрощита и понять его схему следующим образом:,"Начинать нужно от источника электропитания двигаясь в сторону нагрузки. В некоторых случаях можно действовать от обратного. Но в любом случае это сделать нужно, чтобы произвести подключение ИБП корректно, не совершив ошибку, которая может привести к порче оборудования. На рисунке ниже представлена фотография щитка для небольшого дома. Необходимо разобраться в схеме электрощита и понять его схему следующим образом: От электрощита «на столбе» электрический кабель подводится к верхним клеммам главного выключателя («Ввод»). У этого кабеля две рабочие жилы: ФАЗА и НОЛЬ. С помощью этого выключателя можно вручную отключить электропитание сразу во всем доме. Далее с «ВВОДА» ФАЗА и НОЛЬ подключены к...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0087,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_002.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,979,716,media/image2.png,Подключение заземляющих проводников.,Подключение заземляющих проводников.,"Нулевые провода цепей потребителей подключаются к нулевым шинам того УЗО, которое защищает группу этих цепей. Заземляющие провода цепей потребителей, подключаются к общей шине заземления, которая соединена с контуром заземления дома. При необходимости на первых самостоятельных монтажах, пока проходит обучение, лучше схему зарисовать на бумаге в любом удобном виде. Проще всего в однолинейной схеме если щит 3х фазный. Подключение заземляющих проводников. Заземляющий проводник (PE) от заземляющего контура дома идет к шине заземления в щитке. Далее провод присоединяется к шине заземления в щитке. От нее отходят PE-кабели к розеткам, в которых они подключаются к своим клеммам. Таким образом обес...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0088,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_003.jpeg,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,295,220,media/image3.jpeg,Подключение заземляющих проводников.,Подключение заземляющих проводников.,"Подключение заземляющих проводников. Заземляющий проводник (PE) от заземляющего контура дома идет к шине заземления в щитке. Далее провод присоединяется к шине заземления в щитке. От нее отходят PE-кабели к розеткам, в которых они подключаются к своим клеммам. Таким образом обеспечивается возможность заземления электроприборов. Нейтральные и заземляющие шины. К нейтральным (N) и заземляющим (PE) шинам (цвет проводов и шин заземления — желто-зеленый) в щитках подключаются сразу по несколько проводников. С помощью одного провода шина соединяется с главной нейтралью или заземлением в доме, что заметно облегчает организацию проводки в щите. Контактные части шин выполнены из меди или медного спл...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0089,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_004.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,386,87,media/image4.png,Подключение заземляющих проводников.,Small icon or fragment,"Подключение заземляющих проводников. Заземляющий проводник (PE) от заземляющего контура дома идет к шине заземления в щитке. Далее провод присоединяется к шине заземления в щитке. От нее отходят PE-кабели к розеткам, в которых они подключаются к своим клеммам. Таким образом обеспечивается возможность заземления электроприборов. Нейтральные и заземляющие шины. К нейтральным (N) и заземляющим (PE) шинам (цвет проводов и шин заземления — желто-зеленый) в щитках подключаются сразу по несколько проводников. С помощью одного провода шина соединяется с главной нейтралью или заземлением в доме, что заметно облегчает организацию проводки в щите. Контактные части шин выполнены из меди или медного спл...",exclude_candidate,distribution_boards,Distribution board element visuals.
img_0090,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_005.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,292,80,media/image5.png,Подключение заземляющих проводников.,Small icon or fragment,"Подключение заземляющих проводников. Заземляющий проводник (PE) от заземляющего контура дома идет к шине заземления в щитке. Далее провод присоединяется к шине заземления в щитке. От нее отходят PE-кабели к розеткам, в которых они подключаются к своим клеммам. Таким образом обеспечивается возможность заземления электроприборов. Нейтральные и заземляющие шины. К нейтральным (N) и заземляющим (PE) шинам (цвет проводов и шин заземления — желто-зеленый) в щитках подключаются сразу по несколько проводников. С помощью одного провода шина соединяется с главной нейтралью или заземлением в доме, что заметно облегчает организацию проводки в щите. Контактные части шин выполнены из меди или медного спл...",exclude_candidate,distribution_boards,Distribution board element visuals.
img_0091,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_006.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,414,531,media/image6.png,"УЗО непрерывно контролирует ток, который поступает в электрическую цепь (по фазе L) и сравнивает его с током, который течет обратно (по ней...","УЗО непрерывно контролирует ток, который поступает в электрическую цепь (по фазе L) и сравнивает его с током, который течет обратно (по ней...","Диф. автомат/ УЗО (Устройство защитного отключения) Автоматическое отключение электроэнергии — один из главных способов защиты человека от удара электрическим током, способного причинить вред жизни и здоровью. Устройство защитного отключения (УЗО) представляет собой электрическое устройство, которое реагирует на ток утечки в электрической цепи. Принцип его работы основан на контроле разницы между входящим и исходящим током. То есть на наличии утечки тока, которая может возникнуть при возникновении короткого замыкания или повреждения изоляции в контролируемой цепи. УЗО непрерывно контролирует ток, который поступает в электрическую цепь (по фазе L) и сравнивает его с током, который течет обра...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0092,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_007.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,358,615,media/image7.png,"Если разница между ними превышает заданный предел, УЗО срабатывает и отключает электрическую цепь, что защищает от возможного поражения эле...","Если разница между ними превышает заданный предел, УЗО срабатывает и отключает электрическую цепь, что защищает от возможного поражения эле...","Если разница между ними превышает заданный предел, УЗО срабатывает и отключает электрическую цепь, что защищает от возможного поражения электрическим током. Таким образом, УЗО помогает предотвратить возгорания и защищает человека от поражения электрическим током. Принцип работы (см. рисунок) и схема подключения показана на рисунке. По схеме видно, что УЗО подключается к источнику, через верхние клеммники согласно маркировке на клеммах. Условно примем, что приходит L и N из сети - «до УЗО», далее от нижних клемм питание подается на группы потребителей – «после УЗО» по L1 распределяется фаза на группы потребителей (автоматы), а N1 «после УЗО» подключается к общей нулевой шине, где собираются...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0093,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_008.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,92,78,media/image8.png,"Например, если питание группы потребителя (автомата) нужно переключить «до УЗО» к L, то и нулевой провод этой группы потребителя необходимо...",Small icon or fragment,"Таким образом, УЗО помогает предотвратить возгорания и защищает человека от поражения электрическим током. Принцип работы (см. рисунок) и схема подключения показана на рисунке. По схеме видно, что УЗО подключается к источнику, через верхние клеммники согласно маркировке на клеммах. Условно примем, что приходит L и N из сети - «до УЗО», далее от нижних клемм питание подается на группы потребителей – «после УЗО» по L1 распределяется фаза на группы потребителей (автоматы), а N1 «после УЗО» подключается к общей нулевой шине, где собираются все нейтральные проводники (нули) от потребителей. Важно! При добавлении нового/дополнительного потребителя учитывать точку его подключения - «после УЗО» либ... || Например, если питание группы потребителя (автомата) нужно переключить «до УЗО» к L, то и нулевой провод этой группы потребителя необходимо переключить «до УЗО» к N. Заземляющие проводники соед...",exclude_candidate,distribution_boards,Distribution board element visuals.
img_0094,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_009.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,960,789,media/image9.png,На рисунке ниже наглядно показана корректная схема подключения и ее действие в случае нештатной работы цепи потребителя:цц,На рисунке ниже наглядно показана корректная схема подключения и ее действие в случае нештатной работы цепи потребителя:цц,"Таким образом в щите может быть установлено несколько УЗО, каждый из которого контролирует исключительно свою цепь с потребителями, каждый имеет свою отходящую фазу и «нулевую» шину. Поэтому, в процессе переборки щита (см. далее), в котором есть одно или несколько УЗО, необходимо четко следить за подключением фазы и нуля потребителя. В противном случае при включении питания сработает защита тех УЗО, в цепи которых совершена ошибка. На рисунке ниже наглядно показана корректная схема подключения и ее действие в случае нештатной работы цепи потребителя:цц Важно! При переборке щита и выделении группы резерва, необходимо всегда точно определять к каким УЗО подключены потребители группы резерва д...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0095,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_010.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,194,326,media/image10.png,«Мастер выключатель»,«Мастер выключатель»,"Важно! При переборке щита и выделении группы резерва, необходимо всегда точно определять к каким УЗО подключены потребители группы резерва до переборки. И во время переборки щита собирать фазы и нули потребителей резерва под одним УЗО «Мастер выключатель» Что такое «мастер выключатель»: «Мастер выключатель» представляет собой отдельный, обычный выключатель (клавишу), который находится (как правило) в прихожей у входной двери в дом. С помощью этого выключателя, по нажатию включается или отключается питание на определенные группы потребителей в том числе освещение всего дома. Какие конкретно потребители знает заказчик либо указано на схеме щита при её наличии. Что включает«мастер выключатель»...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0096,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_011.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,612,436,media/image11.png,"«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","Что такое «мастер выключатель»: «Мастер выключатель» представляет собой отдельный, обычный выключатель (клавишу), который находится (как правило) в прихожей у входной двери в дом. С помощью этого выключателя, по нажатию включается или отключается питание на определенные группы потребителей в том числе освещение всего дома. Какие конкретно потребители знает заказчик либо указано на схеме щита при её наличии. Что включает«мастер выключатель»: «Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные с...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0097,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_012.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,250,490,media/image12.png,Что включает«мастер выключатель»:,Что включает«мастер выключатель»:,"Что включает«мастер выключатель»: «Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные силовые контакты (рабочие контакты). Особое назначение контакторов состоит в дистанционном управлении электрическими сетями и коммутации номинального тока. С помощью данного аппарата производят отключение и подключение элементов электрической цепи. Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении эл...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0098,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_013.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,389,487,media/image13.png,Что включает«мастер выключатель»:,Что включает«мастер выключатель»:,"Что включает«мастер выключатель»: «Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные силовые контакты (рабочие контакты). Особое назначение контакторов состоит в дистанционном управлении электрическими сетями и коммутации номинального тока. С помощью данного аппарата производят отключение и подключение элементов электрической цепи. Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении эл...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0099,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_014.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,561,604,media/image14.png,Что включает«мастер выключатель»:,Что включает«мастер выключатель»:,"Что включает«мастер выключатель»: «Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные силовые контакты (рабочие контакты). Особое назначение контакторов состоит в дистанционном управлении электрическими сетями и коммутации номинального тока. С помощью данного аппарата производят отключение и подключение элементов электрической цепи. Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении эл...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0100,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_015.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,456,286,media/image15.png,"«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные силовые контакты (рабочие контакты). Особое назначение контакторов состоит в дистанционном управлении электрическими сетями и коммутации номинального тока. С помощью данного аппарата производят отключение и подключение элементов электрической цепи. Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении электромеханической катушки. При под...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0101,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_016.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,diagram,installer|electrician,raw_extracted|needs_classification,506,286,media/image16.png,"«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2,","«Мастер выключатель» включает или отключает питание 220В на катушку контактора на клеммы А1 и А2, Контакторы: Контакторы - это электромагнитные устройства, состоящие из двух частей – 1) катушка управления подвижными силовыми контактами. 2) Не подвижные силовые контакты (рабочие контакты). Особое назначение контакторов состоит в дистанционном управлении электрическими сетями и коммутации номинального тока. С помощью данного аппарата производят отключение и подключение элементов электрической цепи. Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении электромеханической катушки. При под...",candidate_for_linking,distribution_boards,Distribution board element visuals.
img_0102,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_017.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,26,73,media/image17.png,Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается.,Small icon or fragment,"Конструкция контакторов включает в себя подвижный элемент, катушки, пружины и замыкающиеся группы контактов. Принцип работы контактора заключается в перемещении электромеханической катушки. При подаче управляющего напряжения, магнитный якорь притягивается к сердечнику, замыкая рабочие контакты (силовую электрическую цепь: контакт 1 замыкается с контактом 2, а контакт 3 - с контактом 4). Рабочие контакты и их виды: Различают два вида рабочих контактов в зависимости от их состояния в покое (когда нет питания на катушке управления): Нормально разомкнутый – в состоянии покоя (без питания на катушке) контакт разомкнут. При подаче питания на катушку контакт замыкается. Нормально замкнутый – в сос...",exclude_candidate,distribution_boards,Distribution board element visuals.
img_0103,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_018.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,32,81,media/image18.png,Контакторы и их виды:,Small icon or fragment,Рабочие контакты и их виды: Различают два вида рабочих контактов в зависимости от их состояния в покое (когда нет питания на катушке управления): Нормально разомкнутый – в состоянии покоя (без питания на катушке) контакт разомкнут. При подаче питания на катушку контакт замыкается. Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается. Контакторы и их виды: Двухполюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
img_0104,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_019.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,195,83,media/image19.png,Двухполюсный,Small icon or fragment,Нормально разомкнутый – в состоянии покоя (без питания на катушке) контакт разомкнут. При подаче питания на катушку контакт замыкается. Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается. Контакторы и их виды: Двухполюсный Нормально разомткнутый 4х полюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
img_0105,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_020.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,154,78,media/image20.png,Двухполюсный,Small icon or fragment,Нормально разомкнутый – в состоянии покоя (без питания на катушке) контакт разомкнут. При подаче питания на катушку контакт замыкается. Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается. Контакторы и их виды: Двухполюсный Нормально разомткнутый 4х полюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
img_0106,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_021.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,111,71,media/image21.png,Двухполюсный,Small icon or fragment,Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается. Контакторы и их виды: Двухполюсный Нормально разомткнутый 4х полюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
img_0107,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_022.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,158,83,media/image22.png,Двухполюсный,Small icon or fragment,Нормально замкнутый – в состоянии покоя (без питания на катушке) контакт замкнут. При подаче питания на катушку контакт размыкается. Контакторы и их виды: Двухполюсный Нормально разомткнутый 4х полюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
img_0108,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1__img_023.png,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1,ЭЛК_4_Базовые_знания_Элементы_распред_щитов_ред1.docx,distribution_boards,decorative_or_unclear,installer|electrician,raw_extracted|exclude_candidate|needs_classification,159,81,media/image23.png,Двухполюсный,Small icon or fragment,Контакторы и их виды: Двухполюсный Нормально разомткнутый 4х полюсный,exclude_candidate,distribution_boards,Distribution board element visuals.
